dataset,seed,policy,latency_ms,utility_gap,feasible,exact_fallback_rate,router_context
mnist_sum_k_v1,5,exact_first,1260.6778461792412,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,5,exact_first,1248.7682643389624,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,5,exact_first,1153.5994161077006,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,5,exact_first,1282.8791162061564,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,5,exact_first,1383.2332745277229,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,5,exact_first,1369.2258640078535,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,5,exact_first,1213.8989035149293,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,5,exact_first,1107.9879771353817,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,5,exact_first,1014.9786645162744,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,5,exact_first,1050.1099833017906,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,5,exact_first,1224.6020575557611,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,5,exact_first,1462.517661456436,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,5,exact_first,1543.116607041579,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,5,exact_first,1240.6166544737582,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,5,exact_first,1035.5501864240005,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,5,exact_first,1497.9195594141688,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,5,exact_first,1810.6069170661801,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,5,exact_first,1614.2153151371263,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,5,exact_first,1669.230698678847,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,5,exact_first,914.0192809791398,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,5,exact_first,1262.3929760331628,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,5,exact_first,1005.4022298224752,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,5,exact_first,1400.8169050185434,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,5,exact_first,1045.398674879848,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,7,exact_first,1488.989858944274,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,7,exact_first,823.7334822331436,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,7,exact_first,1697.2352924758711,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,7,exact_first,766.5,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,7,exact_first,1595.4087853933972,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,7,exact_first,1555.5587869371163,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,7,exact_first,1299.4713076436926,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,7,exact_first,1087.5667755122925,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,7,exact_first,1275.1442992042869,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,7,exact_first,1670.4763418360521,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,7,exact_first,1293.4114243196905,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,7,exact_first,1819.530165897109,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,7,exact_first,1947.6207423325802,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,7,exact_first,1152.7063617985775,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,7,exact_first,1761.3194537251763,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,7,exact_first,1574.7081463371603,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,7,exact_first,1230.3829135417072,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,7,exact_first,1200.9107203064755,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,7,exact_first,1790.8882634082368,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,7,exact_first,1615.7259746960801,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,7,exact_first,1671.2962227382031,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,7,exact_first,1901.0994599606493,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,7,exact_first,1228.460232172428,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,7,exact_first,1550.2525517047422,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,7,exact_first,952.0877195121245,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1287.4999559179357,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1615.7964165718076,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1037.9472215410942,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1244.7944241329728,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1660.7248075874613,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1369.3743700687085,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1495.6173367520626,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1733.0222423002133,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1259.5576049584174,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1329.0272117978004,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1455.7775064961888,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1904.9846538107297,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1040.3810654176332,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1426.6420870151094,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1024.4725419436572,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1757.717415173005,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1168.735942213516,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,986.3504185584816,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1606.2870274682373,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1195.119792211418,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1575.8440773468892,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,840.276345419718,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1045.2675847945347,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1546.1090095338952,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1622.7229287409787,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1428.2674407579289,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,795.5,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1499.3165778820708,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,404.00000000000006,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1423.4452794908161,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1659.3992120908813,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1014.9983236001757,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1449.101578933589,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1523.6470049850323,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,848.6185179832496,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1810.6255555860898,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1081.3351263277505,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1584.2368278537447,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1322.8050126069465,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1527.200174098325,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1095.2501895235603,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1200.0795766800532,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1002.3366723870911,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1331.344960295068,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1453.6295607725472,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1602.1435747298292,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1427.333834200402,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1249.3681414494667,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1548.0465348547798,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1534.1677750559136,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1840.3128445712132,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1339.3502635586856,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1330.8845303023238,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1394.637348318977,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1569.9035258769593,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1201.42726497949,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1454.6646605168653,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1450.8034152251003,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1111.4401212959206,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1295.5894528866206,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1810.9626035677668,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1582.1365742942664,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1537.4796485964775,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1173.3338451050458,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1184.1940084399466,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1209.0443563402616,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1655.8638820113288,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1100.1218401186766,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1134.3987887807316,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,919.715684336542,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1025.8401257326052,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1776.6100643126535,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1108.9174663518666,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,964.0,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,992.4167527066414,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1547.302252441368,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,672.5,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,959.6224909869574,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1530.7401607246572,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,675.2788870370681,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1201.926111691098,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1029.0448722761043,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1204.0518979916892,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1443.418010609174,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1503.6480308610528,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1657.3930991980628,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1671.711753905356,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,765.9264514096114,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1280.9581438098742,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1313.5886588584058,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1323.3855074758822,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1863.336588331786,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1380.003828912373,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1875.6516013890375,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1470.338507283841,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1615.0758271032241,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1305.879667744261,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,968.4482446170294,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1720.4079473270467,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,781.5,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,949.5708271058087,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1152.5071979210775,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1348.625686763108,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1523.0076713544645,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1436.952123165713,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1080.2579367433787,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,666.5,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1734.3967277038028,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1330.4113865711115,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1327.0568212739897,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1327.598740058638,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1798.9897202666803,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1549.9608397315487,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1898.550412398368,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1690.3007483630106,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1141.612818055431,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,986.967603860749,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1925.9682144011658,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1015.7794995599091,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1065.188482162294,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1009.6960922630373,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1146.7322194138633,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1766.6914908780227,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1340.7537348433996,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1008.85597294013,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1445.9698482132562,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,684.5,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,759.5,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1234.0883444687288,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,860.8865675801601,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1961.4114853339702,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1245.0099530380396,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1450.9377496039249,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1031.1264499898975,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1979.9243993395796,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1229.0155210578869,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,851.4305610177455,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1534.84032488304,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1290.6671381652857,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,966.248309003819,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1721.8159732911054,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,980.3752601081511,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1685.720159604218,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1420.1565515498007,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1824.402185559878,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,658.0,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1611.5309493631526,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1288.5246974432434,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1615.0926061242312,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1242.1207041875912,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1587.1629004349943,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,992.443784938923,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1804.866154833992,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1326.0467059215562,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1542.4466287188213,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1449.7677842410403,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,740.0764166249791,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1246.240086939621,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,985.2423227828352,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1493.5361957512887,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1396.7466002750361,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1299.9819382708504,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1834.8003041385293,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1550.2134312625144,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1526.9142563449443,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,853.7078029582906,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1418.67068366723,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,941.4351594053462,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1156.425751934301,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1526.8738139787943,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1682.5081389029142,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1262.9693006531484,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1567.354541666745,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1017.0983066983814,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1425.6283384194612,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1116.9338070896213,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1780.1436707992377,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1913.962168670973,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,891.1269705670162,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1447.7620883455588,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1345.8257134986152,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,901.1295444969963,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,825.9189917176224,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1059.7655546661663,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1760.468141977673,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1326.0842601116017,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1480.9077886432767,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1274.1011056369662,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1707.2631069385507,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1444.2669150983172,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1555.5805558469958,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,607.0,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1102.4871807605923,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1915.1222019466186,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1304.626003780581,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,926.1671381463918,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1283.2123628513073,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1002.9817787008991,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,985.2491037581484,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1455.1343781180985,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1516.5105548894453,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,949.6985909340779,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1841.1292845069602,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1734.2499454367276,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1231.956036862156,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1116.4729055104024,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1155.2200203923885,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1063.6565649893585,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1885.2918668849509,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1904.060662665075,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1843.4914792524946,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1055.951273960135,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1463.2917443036051,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1550.190500249623,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,898.7787827451167,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1635.865507201611,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,966.5559852092119,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1275.7006551162892,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1344.3989438211588,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1583.2557059603926,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,809.6925855039409,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1006.55809057365,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1436.0807677492778,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,984.2871595451965,0.0,1,0,tw_only|none|0.05
