dataset,seed,policy,latency_ms,utility_gap,feasible,exact_fallback_rate,router_context
mnist_sum_k_v1,9,exact_first,1397.234745651793,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1390.8511629561444,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1403.6494569188044,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1582.78812847209,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,939.8671500010341,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1142.7075734526002,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,944.7048822570175,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1187.3555574606053,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1414.3936273386785,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1065.1681129468643,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1608.7873817580748,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1432.6672179037091,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1242.7565696615388,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1642.6116066218656,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1423.8905912620526,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1430.6952053998646,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1862.187050631852,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1412.167421317272,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1204.8285554379563,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1070.204730466652,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1711.059033521383,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1563.1082090343286,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,1542.4354928888156,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,9,exact_first,983.5268070008628,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1877.1607934323854,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1371.0868238976025,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1489.5179146109238,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1251.0008626329004,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1364.5461602214962,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1413.6798272336594,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1394.142913266651,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1295.4508971745372,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1157.5294335716237,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1760.8293071510095,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1234.3683172100277,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1573.7492880485217,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,751.1764289790068,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1249.4911682510594,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1487.6925974046915,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1852.7832581622924,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,992.501609160864,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,893.4620025600725,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1105.5668553244482,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1331.6473173982345,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1333.2178772509512,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1587.114765455769,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1187.6642412954536,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,875.0000000000001,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1030.641053305578,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1182.6310603721213,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,750.9334515503475,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1406.52731241665,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,908.2441070335051,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1560.4898282347447,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1266.677878897865,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1217.450393726059,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,771.6241299888346,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1056.2841083889653,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1209.3243272708567,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1077.2984781217565,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1619.6291546929044,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1274.521784664496,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,706.6787910628631,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1715.658261468981,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1780.5285855428965,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,992.8235639533052,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1727.0692503516013,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1591.1949731811908,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1183.4911563910082,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,879.2585667128045,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,827.5,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1019.5137498606132,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1714.0974781153177,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1845.9274075324834,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1201.836773906623,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1829.2359141269444,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1470.8466515452685,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,2013.1233350850855,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1320.7480218791459,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1864.2412882197639,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1674.7022133395765,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1034.3195662584858,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1235.9730340230406,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,987.1833280519072,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1601.0518538782715,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1163.458781922725,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1311.4305637867367,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1261.051445589834,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1799.563185741293,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1227.0319139464466,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1130.537519342034,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1276.4738806535534,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1121.1816417862783,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,933.892385703044,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1531.864305243878,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1456.2032684900971,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1457.630749295313,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1416.1565011062785,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1355.893683943173,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1372.6108243596648,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1203.6668380207125,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1059.656637630816,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,984.5648610488432,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1665.4560628078857,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1509.623799412265,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1287.4126877307795,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,975.0583155434213,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1611.5577295491619,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1058.070575141317,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1795.7600507239517,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1859.521423630524,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1311.9128821616614,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1557.655810650547,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1749.660228089874,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,798.0224783228832,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1412.712189807119,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1198.5460181507128,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,466.5,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,797.9364112323871,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1550.0935156082555,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,831.8119407368865,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,768.1087603756133,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1402.5418816259137,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1523.013534984725,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1012.2179272089699,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1002.4589446694755,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1091.4433026358674,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,729.0,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1861.6336397225552,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,675.0524470077454,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1283.4349662794245,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1101.9744891901762,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1846.7422975691238,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1210.7113965911676,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1416.1771116504526,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,806.8171078690817,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1449.2601612533877,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1362.562772475905,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,919.3884706188683,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1258.5154613105735,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1377.522712729055,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1649.5886931788148,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1608.1485927693632,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1210.2647078344382,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1086.604504398342,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1791.5782429716755,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1075.4799487840064,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1001.0538440093538,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1442.6869604556518,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,813.0,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1316.4898431877004,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1854.9162403633347,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1132.4577330392406,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1829.6804050919015,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1114.6988922974135,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1199.0102831032486,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1448.6535709332181,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1579.7974074062656,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1983.542489151922,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,904.5462609676417,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,895.3108166049535,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,931.7085515970252,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1158.098186047916,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1429.9757527953652,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1295.0767443459572,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1428.1409004478624,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1152.8238225290027,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1441.0196925261496,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1688.6792748883115,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1442.744425408427,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1531.3781382023967,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1533.6899980467565,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1265.6354049390752,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1342.5890996139217,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1026.5484805533813,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,884.6680387004851,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1341.3913801382107,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1124.6664705209323,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1419.2117883573187,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1090.790144687892,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1385.9660520886105,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1655.796803105729,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1658.9185586686085,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1037.762381439245,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1217.9691307658493,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,814.9608242454186,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,835.4999999999999,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1172.58129744885,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1335.2548646916932,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1314.8589150490202,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1543.7751789893953,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1185.305265748209,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1539.026033436694,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1540.7364523652184,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1820.3967587603945,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,822.0719131723231,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1453.9625123523708,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,876.0000000000001,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1035.9861912226138,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1387.590604463785,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1669.5468595630894,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1694.2826055569697,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1334.3067419437584,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1103.125984272188,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1408.3947539295941,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1153.1421545657188,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1322.3021749145228,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1059.74122738981,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1105.6452955572372,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,939.1998165482642,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1013.5990963525122,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,949.8412358008394,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,863.6221198232638,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1313.9895700637808,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,930.693380019917,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1436.9183758659312,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1367.4134855470043,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,958.5058080708243,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1759.1567502560456,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,693.735279134562,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1398.4687833524329,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1439.1586585537652,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1276.3834410301515,0.0,1,0,tw_only|none|0.05
