dataset,seed,policy,latency_ms,utility_gap,feasible,exact_fallback_rate,router_context
mnist_sum_k_v1,11,exact_first,991.4946005014846,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,11,exact_first,1110.557445046778,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1175.835851210031,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1940.0267141424122,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1348.9811419738528,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1447.7401736496554,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,881.3634444594144,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1521.9836737709163,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1766.7940743295694,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,944.6603972465988,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1312.3964171245623,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,766.1772084244716,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,803.4837425005287,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1386.5939275112578,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1106.4089171228936,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1072.006940007203,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1451.8566600907754,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1615.8721156767988,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1254.252141333279,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1685.0032716632877,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1933.8732476449793,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1985.055927334414,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1249.0827356717639,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1182.7279953085215,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,704.5,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,1247.5603493133858,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,13,exact_first,995.251565925399,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,998.7927870626212,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1033.7937038559544,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1776.698145775637,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1031.143916134048,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1387.0526014636118,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1059.3980852373195,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1500.372652230252,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1617.3510522630913,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,795.4482942285769,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1261.9546798039905,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1037.766866652018,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1078.4535728029434,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1541.3106748906323,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,795.7318668075369,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1460.6218208794253,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,2054.447004108759,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1238.446104489336,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1416.7079037623168,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1645.098563751937,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1819.0648078956858,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1269.184072791354,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1300.3321263512978,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1584.2329615693986,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,1343.6434593383715,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,17,exact_first,734.3919769125109,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1469.5488420588263,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1025.6398993672892,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1948.534074379375,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1276.945658993264,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1604.7466060073057,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1322.027253257239,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1438.8761611033883,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1856.8830542350938,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1018.1539307658575,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1550.7689797441246,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1025.5392305627863,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1369.4876699721492,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1776.5431923739181,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1194.5851038866406,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1121.7682276275973,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,786.6635776723175,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1002.3816277574931,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1175.7702682747388,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1357.454310906196,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1832.157099606749,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1601.0185740682975,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,857.9241879459191,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1222.5185769454545,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1439.857669010588,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,19,exact_first,1654.1607725035028,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1435.4061031685892,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1289.7186512758901,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1536.6125002153174,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1806.1460491826635,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1432.3767976723202,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1434.3946215362203,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,884.8470205943387,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1999.0305557988027,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1754.8454747202964,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1187.0275897396739,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1119.8364031898273,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1642.9819189749162,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1948.0154617489068,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,986.3559976073866,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1679.1106196136625,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,922.8757894055481,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1110.0915252941816,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1831.1228345559946,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1266.336746650306,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1171.548992429563,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,758.1301880420903,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1946.9724541086125,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1191.7103361673899,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1341.6328115356605,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,23,exact_first,1223.5844622666286,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1693.2138612578833,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1403.9518444048178,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1400.2690084171008,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1253.5950880340451,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1424.8447105950806,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1060.6669962078,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1722.0939587450403,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1683.377192600945,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1432.4788503748862,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1107.4466971959102,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1415.4175554773885,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1415.6018258888503,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1180.8597233698385,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1475.2357873639287,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1383.8747340631974,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1188.1579975505674,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1448.6937799464044,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1111.0201440239687,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1012.1384875011835,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1523.9252494821817,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1189.2250506219448,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,893.53415388368,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1036.987046086454,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1471.4794691451516,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,27,exact_first,1212.511114734325,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1767.758106212265,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,607.5,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1013.996385476006,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,776.0,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1347.7015485931254,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1108.8447697326078,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,960.1365417545652,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,856.9939975603423,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1153.8486954585403,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1176.6271164590987,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1052.3443785768577,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1756.2400520047781,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1908.346008315425,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1784.479641046292,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1731.2164811659397,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,730.3366911801076,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,984.3678386378157,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1731.0238589076312,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1288.527606554107,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1029.1790961690067,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1561.9592216980814,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,974.9042650708769,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1200.976181647877,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1384.2335122749012,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,29,exact_first,1475.9186701034341,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1972.0540493049173,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1310.5615068427574,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1134.0445572191632,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1231.29967950507,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1715.7508060230316,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1671.0534897802218,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1271.1907926091296,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1186.3487735235947,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,931.7361317196145,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,950.9413853555149,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1844.500625561437,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1535.6944832327372,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1092.6746075910041,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1161.1872026322153,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1573.1963788142593,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1443.875778470864,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1890.9128649226993,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1865.957412009862,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,804.2446520875984,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1323.5931994312161,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,900.0,0.0,1,0,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1417.1511318586156,0.0,1,1,tw_only|none|0.05
mnist_sum_k_v1,31,exact_first,1240.9022938485714,0.0,1,0,tw_only|none|0.05
